189171,0.118,0.431,11.493
189181,1.765,-0.196,12.003
189191,3.530,-1.138,11.650
189201,5.099,-3.413,11.572
189211,4.590,-2.981,11.533
189221,2.864,-1.255,11.533
189231,1.922,0.431,12.317
189241,1.255,0.275,11.415
189251,-1.177,3.099,11.454
189261,-2.707,2.432,11.258
189271,-2.942,1.804,11.258
189281,-2.040,1.844,11.336
189291,-0.392,0.353,11.219
189301,0.353,1.765,12.121
189311,3.177,-2.236,11.533
189321,4.825,-3.177,11.415
189331,5.099,-2.275,11.454
189341,3.727,-1.216,11.650
189351,2.511,-1.098,11.454
189361,1.373,0.628,11.768
189371,0.902,-1.098,11.454
189381,-2.040,2.707,11.454
189391,-3.727,4.786,11.493
189401,-2.707,1.922,11.336
189411,-0.667,-0.824,11.023
189421,0.078,0.235,11.493
189431,1.451,0.353,12.121
189441,3.413,-1.216,11.572
189451,5.139,-3.805,11.493
189461,4.707,-3.060,11.572
189471,2.864,-1.098,11.493
189481,2.001,0.235,12.003
189491,1.255,0.667,11.650
189501,1.255,2.354,11.376
189511,-0.785,1.922,11.101
189521,-2.432,1.922,11.180
189531,-3.060,2.511,11.336
189541,-2.275,2.393,11.336
189551,-0.471,0.235,11.219
189561,0.196,1.491,11.768
189571,2.864,-2.118,11.572
189581,4.472,-2.550,11.454
189591,5.060,-2.236,11.533
189601,4.040,-1.569,11.611
189611,2.628,-1.373,11.258
189621,1.530,0.510,11.768
189631,1.177,-1.098,11.493
189641,-1.961,3.177,11.572
189651,-3.609,4.550,11.493
189661,-2.667,1.530,11.376
189671,-0.902,-0.510,11.101
189681,0.078,0.196,11.572
189691,1.020,1.098,12.043
189701,3.373,-1.451,11.650
189711,5.256,-4.080,11.454
189721,4.864,-3.099,11.572
189731,3.020,-0.863,11.611
189741,1.961,0.118,12.121
189751,1.294,0.863,11.807
189761,-0.392,1.373,11.493
189771,-2.236,1.687,11.101
189781,-3.295,3.413,11.140
189791,-2.432,2.785,11.297
189801,-0.628,0.039,11.140
189811,0.157,1.059,11.650
189821,2.667,-1.883,11.611
189831,4.119,-1.883,11.533
189841,5.060,-2.393,11.454
189851,4.276,-2.197,11.533
189861,2.628,-1.451,11.180
189871,2.628,0.471,11.886
189881,1.569,-0.902,11.297
189891,1.216,-0.902,11.690
189901,-1.883,3.570,11.454
189911,-3.452,3.883,11.454
189921,-2.746,1.138,11.376
189931,-1.216,0.118,11.258
189941,0.000,0.235,11.533
189951,0.628,1.648,11.925
189961,3.373,-1.765,11.533
189971,5.217,-4.040,11.415
189981,4.982,-2.746,11.611
189991,3.177,-0.706,11.690
190001,2.118,-0.196,12.160
190011,1.294,0.745,11.572
190021,0.275,0.235,11.415
190031,-2.040,1.765,11.297
190041,-3.452,4.158,11.140
190051,-2.589,2.903,11.258
190061,-0.588,-0.314,11.062
190071,0.118,0.706,11.611
190081,2.275,-1.216,11.690
190091,3.805,-1.412,11.611
190101,5.021,-2.942,11.454
190111,4.433,-2.667,11.454
190121,2.824,-1.412,11.297
190131,1.687,0.431,12.082
190141,1.216,-0.392,11.140
190151,-1.648,3.609,11.650
190161,-3.256,3.413,11.415
190171,-2.864,1.216,11.336
190181,-1.530,0.706,11.258
190191,-0.196,0.275,11.415
190201,0.431,1.844,12.003
190211,3.217,-2.040,11.493
190221,5.021,-3.727,11.376
190231,4.982,-2.432,11.533
190241,4.982,-0.863,11.611
190251,3.373,-0.745,12.003
190261,2.354,-0.745,11.650
190271,1.255,0.824,11.376
190281,0.510,-0.471,11.376
190291,-2.040,2.118,11.415
190301,-3.570,4.668,11.297
190311,-2.628,2.628,11.219
190321,-0.510,-0.628,10.983
190331,0.078,0.510,11.533
190341,1.961,-0.471,11.846
190351,3.570,-1.138,11.690
190361,5.099,-3.217,11.493
190371,4.550,-2.942,11.415
190381,2.864,-1.216,11.336
190391,1.883,0.510,12.278
190401,1.177,0.078,11.219
190411,-1.334,3.256,11.533
190421,-2.864,2.589,11.336
190431,-3.020,1.648,11.258
190441,-1.922,1.530,11.376
190451,-0.353,0.275,11.258
190461,0.392,1.726,12.160
190471,3.138,-2.236,11.493
190481,4.864,-3.295,11.376
190491,5.021,-2.236,11.493
190501,3.609,-1.138,11.650
190511,2.471,-1.138,11.493
190521,1.294,0.549,11.807
190531,0.785,-0.981,11.415
190541,-2.040,2.628,11.415
190551,-3.648,4.864,11.415
190561,-2.707,2.236,11.297
190571,-0.706,-0.706,11.062
190581,0.039,0.275,11.415
190591,1.530,0.275,12.121
190601,3.373,-1.177,11.572
190611,3.373,-3.727,11.493
190621,5.099,-3.099,11.533
190631,4.707,-3.099,11.454
190641,2.942,-1.098,12.082
190651,1.961,0.353,12.082
190661,1.255,0.628,11.572
190671,-0.981,2.707,11.454
190681,-2.589,2.118,11.219
190691,-3.099,2.118,11.219
190701,-2.157,2.157,11.415
190711,-0.471,0.314,11.297
190721,0.235,1.608,12.003
190731,2.981,-2.157,11.493
190741,4.550,-2.707,11.454
190751,5.139,-2.236,11.493
190761,3.883,-1.491,11.611
190771,2.589,-1.294,11.297
190781,1.491,0.549,11.846
190791,1.098,-1.138,11.572
190801,-2.040,2.942,11.533
190811,-3.648,4.707,11.454
190821,-2.707,1.687,11.336
190831,-0.824,-0.628,11.023
190841,0.039,0.196,11.493
190851,1.216,0.785,12.160
190861,3.373,-1.334,11.611
190871,5.139,-4.040,11.533
190881,4.746,-3.020,11.533
190891,2.942,-0.902,11.572
190901,2.040,0.157,12.003
190911,1.334,0.785,11.690
190921,-0.510,1.804,11.454
190931,-2.314,1.726,11.140
190941,-3.256,3.020,11.258
190951,-2.432,2.628,11.376
190961,-0.588,0.157,11.219
190971,0.118,1.255,11.690
190981,0.118,-1.961,11.611
190991,2.746,-2.079,11.493
191001,4.276,-2.079,11.493
191011,5.099,-2.275,11.533
191021,4.197,-1.922,11.533
191031,2.628,-1.451,11.258
191041,1.451,0.431,11.846
191051,1.255,-1.059,11.454
191061,-1.922,3.452,11.650
191071,-3.491,4.276,11.493
191081,-2.667,1.334,11.336
191091,-1.020,-0.235,11.180
191101,0.039,0.235,11.572
191111,0.863,1.412,12.043
191121,3.295,-1.608,11.690
191131,5.178,-4.119,11.493
191141,4.825,-2.903,11.572
191151,3.099,-0.706,11.650
191161,2.079,0.078,12.160
191171,1.255,0.785,11.650
191181,0.000,0.745,11.454
191191,-2.079,1.765,11.258
191201,-3.413,3.883,11.219
191211,-2.550,2.864,11.336
191221,-0.588,-0.235,11.180
191231,0.118,0.902,11.611
191241,2.471,-1.569,11.572
191251,4.001,-1.608,11.611
191261,5.139,-2.550,11.533
191271,4.354,-2.432,11.415
191281,2.746,-1.451,11.258
191291,1.569,0.471,11.964
191301,1.138,-0.667,11.101
191311,-1.765,3.570,11.690
191321,-3.334,3.570,11.493
191331,-2.824,1.177,11.376
191341,-1.412,0.431,11.258
191351,-1.412,0.235,11.611
191361,-0.118,1.726,12.003
191371,0.549,1.726,11.572
191381,3.295,-2.001,11.415
191391,5.139,-3.923,11.415
191401,4.903,-2.550,11.533
191411,3.295,-0.745,11.729
191421,2.275,-0.471,12.199
191431,1.294,0.745,11.650
191441,0.392,-0.157,11.415
191451,-1.961,1.961,11.376
191461,-3.530,4.590,11.258
191471,-2.589,2.785,11.336
191481,-0.628,-0.549,11.062
191491,0.118,0.549,11.533
191501,2.040,-0.824,11.807
191511,3.766,-1.294,11.611
191521,5.099,-3.138,11.454
191531,4.550,-2.864,11.454
191541,2.864,-1.373,11.376
191551,1.726,0.510,12.278
191561,1.177,-0.157,11.219
191571,-1.491,3.413,11.690
191581,-3.020,2.864,11.454
191591,-2.942,1.334,11.258
191601,-1.804,1.216,11.376
191611,-0.235,0.314,11.376
191621,0.392,1.765,12.121
191631,3.177,-2.197,11.415
191641,4.943,-3.491,11.415
191651,5.021,-2.393,11.533
191661,3.530,-0.981,11.690
191671,2.432,-0.941,11.572
191681,1.294,0.706,11.768
191691,0.785,-0.863,11.415
191701,-2.040,2.393,11.376
191711,-3.648,4.903,11.336
191721,-3.648,2.275,11.219
191731,-2.667,-0.706,10.983
191741,-0.628,-0.706,11.533
191751,0.078,0.392,12.121
191761,1.648,0.196,12.121
191771,3.491,-1.138,11.572
191781,5.178,-3.648,11.493
191791,4.668,-3.020,11.572
191801,2.903,-1.098,11.493
191811,2.001,0.392,12.121
191821,1.255,0.431,11.611
191831,-1.020,2.746,11.533
191841,-2.667,2.157,11.258
191851,-3.177,2.040,11.336
191861,-2.197,2.001,11.454
191871,-0.510,0.275,11.258
191881,0.275,1.530,11.886
191891,3.020,-2.236,11.493
191901,4.668,-2.824,11.415
191911,5.060,-2.236,11.415
191921,3.883,-1.451,11.611
191931,2.628,-1.373,11.336
191941,1.451,0.431,11.807
191951,1.020,-1.177,11.493
191961,-2.001,2.981,11.454
191971,-3.648,4.746,11.376
191981,-2.667,1.844,11.258
191991,-0.824,-0.588,10.983
192001,0.039,0.235,11.493
192011,1.255,0.824,12.199
192021,3.334,-1.412,11.650
192031,5.178,-3.962,11.415
192041,4.746,-3.060,11.533
192051,2.981,-0.863,11.572
192061,1.961,0.235,12.003
192071,1.334,0.902,11.690
192081,-0.510,1.726,11.493
192091,-0.510,1.687,11.101
192101,-2.314,2.981,11.297
192111,-3.334,2.981,11.454
192121,-2.432,2.550,11.258
192131,-0.510,0.118,11.258
192141,0.157,1.334,11.690
192151,2.785,-1.961,11.611
192161,4.276,-2.118,11.493
192171,5.099,-2.275,11.454
192181,4.158,-1.883,11.533
192191,2.707,-1.491,11.376
192201,1.530,0.431,11.886
192211,1.216,-1.059,11.454
192221,-1.844,3.452,11.729
192231,-3.530,4.197,11.454
192241,-2.707,1.334,11.219
192251,-1.059,-0.157,11.180
192261,0.039,0.275,11.650
192271,0.785,1.373,12.003
192281,3.334,-1.608,11.690
192291,5.099,-4.080,11.533
192301,4.786,-2.824,11.572
192311,3.060,-0.706,11.650
192321,2.118,0.000,12.160
192331,1.334,0.824,11.611
192341,0.078,0.706,11.376
192351,-2.118,1.726,11.180
192361,-3.491,3.883,11.258
192371,-2.589,2.864,11.336
192381,-0.628,-0.235,11.140
192391,0.157,0.785,11.572
192401,2.471,-1.491,11.572
192411,4.001,-1.569,11.572
192421,5.178,-2.707,11.454
192431,4.433,-2.471,11.415
192441,2.707,-1.451,11.297
192451,1.569,0.353,12.003
192461,1.569,-0.667,11.101
192471,1.138,3.530,11.729
192481,-1.804,3.530,11.493
192491,-3.217,3.491,11.336
192501,-2.785,1.177,11.336
192511,-1.412,0.549,11.219
192521,-0.078,0.235,11.572
192531,0.549,1.726,12.043
192541,3.256,-1.922,11.572
192551,5.099,-3.923,11.493
192561,4.943,-2.628,11.650
192571,3.256,-0.863,11.729
192581,2.354,-0.510,12.082
192591,1.255,0.902,11.611
192601,0.392,-0.157,11.297
192611,-2.001,2.001,11.336
192621,-3.491,4.590,11.297
192631,-2.628,2.707,11.258
192641,-0.549,-0.510,11.023
192651,0.118,0.628,11.454
192661,2.079,-0.824,11.768
192671,3.766,-1.294,11.650
192681,5.178,-3.138,11.493
192691,4.629,-2.785,11.493
192701,2.824,-1.334,11.336
192711,1.687,0.588,12.356
192721,1.255,-0.157,11.258
192731,-1.491,3.413,11.611
192741,-3.020,2.824,11.454
192751,-2.942,1.334,11.336
192761,-1.804,1.177,11.376
192771,-0.235,0.275,11.376
192781,0.392,1.765,12.199
192791,3.177,-2.236,11.415
192801,4.903,-3.530,11.415
192811,4.943,-2.393,11.533
192821,3.491,-1.020,11.690
192831,3.491,-0.941,11.650
192841,2.393,0.628,11.886
192851,1.334,0.628,11.415
192861,0.824,-0.863,11.336
192871,-1.961,2.471,11.336
192881,-3.609,4.864,11.376
192891,-2.550,2.314,11.219
192901,-0.628,-0.667,10.983
192911,0.078,0.353,11.454
192921,1.687,0.157,12.082
192931,3.491,-1.138,11.572
192941,5.178,-3.491,11.533
192951,4.707,-3.020,11.572
192961,2.942,-1.138,11.415
192971,1.961,0.353,12.121
192981,1.255,0.471,11.572
192991,-1.098,2.707,11.454
193001,-2.667,2.118,11.297
193011,-3.177,1.961,11.336
193021,-2.157,1.922,11.415
193031,-0.431,0.275,11.258
193041,0.275,1.530,11.964
193051,2.942,-2.236,11.493
193061,4.590,-2.824,11.376
193071,5.021,-2.236,11.533
193081,3.844,-1.451,11.611
193091,2.628,-1.412,11.376
193101,1.491,0.431,11.886
193111,1.020,-1.177,11.533
193121,-2.001,3.020,11.415
193131,-3.609,4.864,11.376
193141,-2.628,1.844,11.101
193151,-0.785,-0.549,10.983
193161,0.000,0.314,11.415
193171,1.216,0.824,12.121
193181,3.334,-1.334,11.650
193191,5.099,-3.962,11.454
193201,5.099,-3.020,11.533
193211,4.746,-0.863,11.533
193221,2.942,-0.863,12.003
193231,2.001,0.275,11.690
193241,1.334,0.824,11.690
193251,-0.588,1.804,11.454
193261,-2.354,1.726,11.140
193271,-3.295,2.903,11.336
193281,-2.393,2.589,11.454
193291,-0.471,0.196,11.258
193301,0.157,1.294,11.729
193311,2.785,-1.883,11.533
193321,4.315,-2.118,11.454
193331,5.139,-2.275,11.454
193341,4.197,-1.961,11.493
193351,2.707,-1.491,11.297
193361,1.530,0.392,11.846
193371,1.177,-1.059,11.415
193381,-1.844,3.452,11.650
193391,-3.452,4.236,11.454
193401,-2.707,1.334,11.219
193411,-1.059,-0.157,11.140
193421,0.039,0.235,11.572
193431,0.824,1.373,11.964
193441,3.334,-1.687,11.690
193451,5.139,-4.197,11.493
193461,4.825,-2.864,11.611
193471,3.020,-0.745,11.690
193481,2.118,0.000,12.121
193491,1.373,0.785,11.572
193501,0.039,0.706,11.454
193511,-2.157,1.726,11.219
193521,-3.530,3.883,11.258
193531,-2.589,2.785,11.297
193541,-0.588,-0.235,11.180
193551,0.118,0.785,11.572
193561,2.432,-1.412,11.650
193571,2.432,-1.530,11.611
193581,4.040,-2.667,11.376
193591,5.217,-2.667,11.454
193601,4.511,-2.511,11.376
193611,2.785,-1.491,11.376
193621,1.569,0.353,12.082
193631,1.098,-0.588,11.180
193641,-1.726,3.570,11.768
193651,-3.217,3.491,11.533
193661,-2.824,1.255,11.376
193671,-1.491,0.588,11.297
193681,-0.118,0.275,11.493
193691,0.471,1.726,12.082
193701,3.217,-2.040,11.572
193711,5.060,-3.883,11.493
193721,4.864,-2.589,11.611
193731,3.256,-0.824,11.729
193741,2.393,-0.667,12.043
193751,1.294,0.941,11.650
193761,0.471,-0.353,11.297
193771,-2.079,2.118,11.336
193781,-3.570,4.590,11.258
193791,-2.667,2.628,11.258
193801,-0.667,-0.628,11.023
193811,0.078,0.510,11.454
193821,2.001,-0.471,11.807
193831,3.687,-1.177,11.650
193841,5.217,-3.217,11.454
193851,4.707,-2.903,11.454
193861,2.824,-1.216,11.376
193871,1.804,0.510,12.317
193881,1.216,-0.039,11.336
193891,-1.373,3.138,11.611
193901,-2.903,2.511,11.376
193911,-3.020,1.530,11.415
193921,-1.883,1.451,11.415
193931,-0.353,0.235,11.336
193941,-0.353,1.648,12.121
193951,0.353,-2.314,11.454
193961,3.060,-2.314,11.454
193971,4.786,-3.373,11.611
193981,4.943,-2.354,11.611
193991,3.609,-1.138,11.690
194001,2.511,-1.138,11.533
194011,1.451,0.549,11.807
194021,0.902,-0.941,11.415
194031,-2.040,2.746,11.376
194041,-3.609,4.982,11.297
194051,-2.628,2.236,11.219
194061,-0.706,-0.628,10.944
194071,0.039,0.314,11.533
194081,1.569,0.431,12.160
194091,3.413,-1.098,11.611
194101,5.139,-3.609,11.454
194111,4.786,-2.981,11.493
194121,2.942,-0.941,11.336
194131,1.961,0.275,12.003
194141,1.255,0.628,11.611
194151,-0.863,2.393,11.493
194161,-2.589,1.844,11.258
194171,-3.177,2.197,11.415
194181,-2.275,2.197,11.533
194191,-0.431,0.196,11.219
194201,0.157,1.412,11.807
194211,2.864,-2.118,11.572
194221,4.511,-2.550,11.376
194231,5.060,-2.275,11.533
194241,4.040,-1.765,11.650
194251,2.589,-1.491,11.336
194261,1.530,0.431,11.807
194271,1.138,-1.138,11.493
194281,-1.961,3.217,11.454
194291,-3.530,4.668,11.297
194301,-2.589,1.687,11.180
194311,-2.589,-0.353,10.983
194321,-0.941,0.314,11.533
194331,0.039,0.314,12.043
194341,1.098,1.059,11.729
194351,3.334,-1.451,11.493
194361,5.139,-4.001,11.493
194371,4.786,-2.942,11.493
194381,3.060,-0.706,11.611
194391,2.040,0.275,12.121
194401,1.334,0.863,11.690
194411,-0.314,1.255,11.454
194421,-2.314,1.648,11.219
194431,-3.491,3.334,11.376
194441,-2.511,2.667,11.454
194451,-0.510,0.000,11.258
194461,0.118,1.059,11.572
194471,2.589,-1.687,11.533
194481,4.158,-1.726,11.611
194491,5.178,-2.393,11.454
194501,4.393,-2.236,11.533
194511,2.746,-1.491,11.336
194521,1.491,0.353,12.003
194531,1.098,-0.824,11.297
194541,-1.804,3.530,11.650
194551,-3.334,3.883,11.415
194561,-2.707,1.294,11.180
194571,-1.334,0.314,11.180
194581,-0.039,0.275,11.572
194591,0.628,1.608,11.964
194601,3.177,-1.804,11.650
194611,5.021,-3.962,11.454
194621,4.746,-2.707,11.611
194631,3.138,-0.745,11.690
194641,2.314,-0.275,12.160
194651,1.334,0.902,11.493
194661,0.314,0.078,11.336
194671,-2.079,1.844,11.336
194681,-3.609,4.315,11.336
194691,-3.609,2.589,11.376
194701,-2.628,-0.392,11.062
194711,-0.549,-0.392,11.533
194721,0.118,0.706,11.650
194731,2.236,-0.863,11.650
194741,3.883,-1.177,11.611
194751,5.256,-2.903,11.454
194761,4.668,-2.707,11.454
194771,2.824,-1.412,11.454
194781,1.648,0.392,12.278
194791,1.177,-0.314,11.219
194801,-1.491,3.452,11.729
194811,-3.020,3.060,11.533
194821,-2.864,1.373,11.336
194831,-1.687,1.020,11.336
194841,-0.157,0.196,11.415
194851,0.471,1.765,12.121
194861,3.138,-2.275,11.572
194871,4.864,-3.687,11.493
194881,4.864,-2.511,11.572
194891,3.373,-0.981,11.729
194901,2.432,-0.902,11.729
194911,1.373,0.785,11.768
194921,0.667,-0.706,11.336
194931,-2.040,2.511,11.258
194941,-3.687,4.864,11.297
194951,-2.589,2.393,11.219
194961,-0.667,-0.706,10.944
194971,0.039,0.471,11.454
194981,1.844,0.000,11.964
194991,3.570,-1.138,11.611
195001,5.296,-3.413,11.415
195011,4.786,-2.903,11.454
195021,2.903,-1.177,11.415
195031,1.844,0.431,12.239
195041,1.138,0.275,11.572
195051,-1.138,2.746,11.611
195061,-1.138,2.079,11.376
195071,-2.746,1.844,11.415
195081,-3.099,1.844,11.493
195091,-2.079,1.844,11.336
195101,-0.392,0.275,11.336
195111,0.275,1.530,12.043
195121,3.020,-2.354,11.493
195131,4.629,-3.060,11.572
195141,4.943,-2.393,11.611
195151,3.766,-1.451,11.690
195161,2.589,-1.334,11.376
195171,1.530,0.471,11.925
195181,1.020,-1.098,11.493
195191,-2.001,3.020,11.336
195201,-3.609,4.982,11.219
195211,-2.589,2.040,11.101
195221,-0.824,-0.510,10.944
195231,0.039,0.275,11.493
195241,1.294,0.902,12.160
195251,3.373,-1.294,11.572
195261,5.178,-3.883,11.415
195271,4.825,-2.981,11.493
195281,2.981,-0.863,11.454
195291,1.922,0.196,11.964
195301,1.294,0.785,11.768
195311,-0.588,1.765,11.611
195321,-2.432,1.608,11.258
195331,-3.373,2.785,11.376
195341,-2.432,2.393,11.572
195351,-0.510,0.118,11.297
195361,0.118,1.216,11.690
195371,2.746,-2.001,11.572
195381,4.315,-2.157,11.454
195391,5.060,-2.393,11.533
195401,4.197,-2.040,11.572
195411,2.667,-1.608,11.297
195421,1.451,0.353,11.807
195431,1.451,-1.098,11.454
195441,1.216,3.530,11.611
195451,-1.883,3.530,11.297
195461,-3.452,4.393,11.180
195471,-2.589,1.491,11.180
195481,-1.059,-0.118,11.023
195491,0.000,0.353,11.533
195501,0.863,1.412,12.082
195511,3.295,-1.648,11.690
195521,5.099,-4.080,11.533
195531,4.786,-2.864,11.572
195541,3.099,-0.628,11.611
195551,2.157,0.039,12.043
195561,1.334,0.824,11.572
195571,0.000,0.706,11.376
195581,-2.197,1.726,11.219
195591,-3.648,3.766,11.336
195601,-2.589,2.707,11.415
195611,-0.510,-0.235,11.180
195621,0.118,0.824,11.572
195631,2.471,-1.491,11.572
195641,4.040,-1.530,11.572
195651,5.217,-2.667,11.454
195661,4.550,-2.511,11.376
195671,2.785,-1.491,11.336
195681,1.530,0.314,12.043
195691,1.098,-0.628,11.219
195701,-1.765,3.648,11.768
195711,-3.177,3.570,11.415
195721,-2.707,1.255,11.219
195731,-1.373,0.588,11.180
195741,-0.118,0.235,11.493
195751,0.510,1.648,12.043
195761,3.217,-2.040,11.533
195771,5.021,-3.962,11.493
195781,4.786,-2.628,11.572
195791,3.256,-0.824,11.690
195801,3.256,-0.588,11.964
195811,2.432,0.824,11.572
195821,1.373,0.824,11.258
195831,0.431,-0.235,11.258
195841,-2.040,2.040,11.258
195851,-3.687,4.629,11.376
195861,-2.628,2.589,11.336
195871,-0.549,-0.510,11.140
195881,0.078,0.588,11.454
195891,2.118,-0.549,11.807
195901,3.727,-1.098,11.572
195911,5.256,-3.060,11.376
195921,4.746,-2.746,11.415
195931,2.903,-1.334,11.376
195941,1.687,0.353,12.317
195951,1.216,-0.118,11.376
195961,-1.373,3.217,11.768
195971,-2.903,2.628,11.493
195981,-2.903,1.491,11.336
195991,-1.844,1.373,11.336
196001,-0.275,0.196,11.336
196011,0.353,1.648,12.160
196021,3.099,-2.354,11.493
196031,4.786,-3.491,11.572
196041,4.903,-2.471,11.611
196051,3.530,-1.138,11.690
196061,2.471,-0.981,11.454
196071,1.451,0.667,11.768
196081,0.863,-0.824,11.297
196091,-2.001,2.667,11.297
196101,-3.687,4.982,11.297
196111,-2.667,2.275,11.101
196121,-0.706,-0.667,10.905
196131,0.039,0.392,11.376
196141,1.608,0.353,12.003
196151,3.491,-1.098,11.533
196161,5.256,-3.648,11.376
196171,5.256,-2.942,11.415
196181,4.864,-1.020,11.415
196191,2.981,0.353,12.043
196201,1.883,0.353,11.611
196211,1.177,0.510,11.611
196221,-0.941,2.432,11.611
196231,-2.589,1.844,11.376
196241,-3.217,2.118,11.454
196251,-2.236,2.118,11.572
196261,-0.471,0.235,11.336
196271,0.235,1.412,11.886
196281,2.903,-2.236,11.611
196291,4.550,-2.707,11.454
196301,4.982,-2.354,11.533
196311,3.883,-1.648,11.690
196321,2.667,-1.412,11.258
196331,1.569,0.353,11.807
196341,1.138,-1.098,11.454
196351,-1.961,3.256,11.454
196361,-3.609,4.825,11.258
196371,-2.589,1.804,11.062
196381,-0.902,-0.353,10.944
196391,-0.039,0.275,11.454
196401,1.138,1.059,12.121
196411,3.334,-1.373,11.533
196421,5.139,-3.962,11.415
196431,4.864,-2.981,11.493
196441,3.060,-0.785,11.572
196451,2.001,0.196,11.964
196461,1.294,0.785,11.611
196471,-0.353,1.334,11.493
196481,-2.354,1.608,11.219
196491,-3.530,3.177,11.415
196501,-2.511,2.550,11.493
196511,-0.588,-0.039,11.258
196521,0.078,1.059,11.611
196531,2.589,-1.765,11.493
196541,4.158,-1.804,11.493
196551,4.158,-2.393,11.415
196561,5.139,-2.197,11.493
196571,4.393,-2.197,11.336
196581,2.746,-1.608,11.925
196591,1.530,0.275,11.925
196601,1.177,-0.902,11.258
196611,-1.765,3.609,11.690
196621,-3.334,4.080,11.297
196631,-2.628,1.412,11.140
196641,-1.216,0.275,11.101
196651,-0.039,0.392,11.572
196661,0.628,1.648,12.003
196671,3.177,-1.804,11.650
196681,5.060,-4.001,11.454
196691,4.786,-2.746,11.572
196701,3.217,-0.706,11.611
196711,2.236,-0.196,12.082
196721,1.334,0.981,11.454
196731,0.275,0.078,11.336
196741,-2.040,1.765,11.297
196751,-3.648,4.158,11.297
196761,-2.667,2.589,11.336
196771,-0.588,-0.471,11.140
196781,0.078,0.667,11.533
196791,2.275,-0.941,11.611
196801,3.883,-1.255,11.611
196811,5.256,-2.903,11.415
196821,4.668,-2.746,11.415
196831,2.785,-1.412,11.336
