42891,1.412,0.078,11.454
42901,1.334,0.353,11.650
42911,1.491,0.118,11.572
42921,1.255,0.549,11.493
42931,1.098,0.628,11.572
42941,0.785,-0.118,11.454
42951,0.078,-0.471,11.336
42961,-0.275,-1.059,11.297
42971,-0.275,-1.059,11.376
42981,-0.039,-0.353,11.415
42991,0.471,0.000,11.493
43001,0.941,0.235,11.493
43011,0.941,0.118,11.533
43021,1.020,0.392,11.493
43031,1.020,-0.039,11.415
43041,1.216,-0.039,11.454
43051,1.255,0.745,11.493
43061,1.491,0.667,11.493
43071,1.765,0.549,11.533
43081,1.804,0.628,11.611
43091,1.804,0.510,11.650
43101,1.804,0.196,11.650
43111,1.687,0.039,11.611
43121,1.412,0.000,11.533
43131,1.412,0.314,11.611
43141,1.412,0.235,11.611
43151,1.373,0.314,11.572
43161,1.098,0.628,11.533
43171,0.785,-0.431,11.336
43181,-0.039,-0.628,11.297
43191,-0.431,-0.745,11.336
43201,-0.235,-0.824,11.258
43211,0.078,-0.471,11.376
43221,0.510,0.078,11.572
43231,0.902,0.510,11.572
43241,1.098,-0.196,11.533
43251,0.941,0.275,11.572
43261,1.138,-0.235,11.493
43271,1.255,0.549,11.572
43281,1.451,0.706,11.611
43291,1.844,0.510,11.533
43301,1.922,0.471,11.572
43311,1.844,0.471,11.611
43321,1.726,0.235,11.611
43331,1.608,-0.039,11.611
43341,1.334,0.039,11.533
43351,1.373,0.078,11.533
43361,1.294,0.353,11.572
43371,1.216,0.118,11.572
43381,1.216,0.667,11.533
43391,0.941,-0.667,11.297
43401,0.628,-0.667,11.219
43411,-0.078,-0.902,11.297
43421,-0.471,-0.549,11.297
43431,-0.157,-0.588,11.258
43441,0.314,-0.510,11.454
43451,0.745,0.078,11.493
43461,0.902,0.667,11.572
43471,1.059,-0.314,11.572
43481,0.824,0.235,11.690
43491,0.981,-0.039,11.690
43501,1.138,0.275,11.729
43511,1.451,0.628,11.690
43521,1.804,0.471,11.650
43531,1.961,0.314,11.650
43541,1.844,0.314,11.650
43551,1.765,0.196,11.650
43561,1.491,0.000,11.533
43571,1.373,0.078,11.454
43581,1.334,0.000,11.533
43591,1.138,0.471,11.650
43601,1.059,0.078,11.611
43611,0.785,0.510,11.533
43621,0.392,-0.706,11.454
43631,-0.078,-1.098,11.219
43641,-0.431,-0.510,11.219
43651,-0.275,-0.314,11.336
43661,0.235,-0.353,11.376
43671,0.706,0.039,11.454
43681,0.785,0.667,11.572
43691,0.902,-0.314,11.493
43701,0.706,0.157,11.533
43711,0.863,0.000,11.611
43721,1.098,0.196,11.729
43731,1.412,0.549,11.729
43741,1.412,0.510,11.690
43751,1.804,0.314,11.650
43761,1.922,0.314,11.572
43771,1.922,0.235,11.611
43781,1.687,0.196,11.611
43791,1.530,-0.078,11.611
43801,1.373,0.157,11.690
43811,1.373,-0.078,11.611
43821,1.059,0.628,11.729
43831,1.059,0.196,11.611
43841,0.706,0.353,11.729
43851,0.235,-0.667,11.415
43861,-0.118,-1.334,11.297
43871,-0.353,-0.706,11.297
43881,-0.196,-0.157,11.376
43891,0.275,-0.118,11.376
43901,0.863,0.039,11.376
43911,0.902,0.628,11.493
43921,0.941,0.000,11.454
43931,0.745,0.157,11.415
43941,0.863,0.392,11.493
43951,1.177,0.275,11.650
43961,1.451,0.588,11.650
43971,1.765,0.628,11.611
43981,1.922,0.353,11.611
43991,1.883,0.157,11.533
44001,1.687,0.235,11.572
44011,1.491,0.000,11.454
44021,1.334,0.235,11.611
44031,1.412,-0.078,11.493
44041,1.098,0.549,11.611
44051,1.020,0.392,11.572
44061,0.667,0.078,11.493
44071,0.039,-0.471,11.454
44081,-0.235,-1.216,11.336
44091,-0.353,-0.902,11.336
44101,-0.157,-0.235,11.376
44111,-0.157,-0.039,11.415
44121,0.314,0.157,11.493
44131,0.941,0.157,11.454
44141,0.981,0.471,11.415
44151,1.020,0.275,11.415
44161,1.020,0.118,11.376
44171,1.098,0.628,11.493
44181,1.373,0.392,11.572
44191,1.648,0.510,11.572
44201,1.804,0.706,11.611
44211,1.844,0.431,11.611
44221,1.844,0.314,11.533
44231,1.687,0.235,11.493
44241,1.412,0.118,11.493
44251,1.373,0.353,11.572
44261,1.451,0.078,11.493
44271,1.255,0.549,11.533
44281,1.138,0.549,11.493
44291,0.745,-0.078,11.415
44301,0.078,-0.471,11.415
44311,-0.314,-1.098,11.297
44321,-0.314,-1.020,11.336
44331,0.000,-0.353,11.376
44341,0.431,0.078,11.493
44351,0.902,0.314,11.533
44361,1.059,0.118,11.533
44371,1.020,0.275,11.493
44381,1.177,-0.039,11.376
44391,1.216,0.706,11.493
44401,1.451,0.628,11.454
44411,1.765,0.549,11.493
44421,1.765,0.588,11.611
44431,1.765,0.471,11.650
44441,1.765,0.235,11.572
44451,1.648,0.118,11.533
44461,1.412,0.000,11.533
44471,1.412,0.275,11.572
44481,1.412,0.196,11.572
44491,1.491,0.196,11.533
44501,1.334,0.314,11.611
44511,1.138,0.628,11.611
44521,0.745,-0.471,11.336
44531,0.000,-0.628,11.297
44541,-0.431,-0.706,11.376
44551,-0.196,-0.863,11.376
44561,0.118,-0.431,11.415
44571,0.549,0.078,11.572
44581,0.941,0.510,11.650
44591,1.098,-0.196,11.572
44601,0.941,0.275,11.611
44611,1.177,-0.157,11.493
44621,1.255,0.549,11.533
44631,1.530,0.667,11.533
44641,1.804,0.549,11.611
44651,1.922,0.471,11.650
44661,1.844,0.471,11.611
44671,1.726,0.275,11.650
44681,1.569,-0.039,11.611
44691,1.334,0.078,11.572
44701,1.373,0.078,11.611
44711,1.294,0.353,11.611
44721,1.177,0.078,11.572
44731,0.981,0.588,11.533
44741,0.549,-0.667,11.376
44751,-0.118,-0.902,11.336
44761,-0.431,-0.549,11.297
44771,-0.196,-0.588,11.336
44781,0.314,-0.510,11.493
44791,0.706,0.039,11.572
44801,0.863,0.667,11.611
44811,1.020,-0.353,11.611
44821,0.824,0.118,11.611
44831,0.941,-0.118,11.650
44841,0.941,0.275,11.611
44851,1.177,0.667,11.729
44861,1.451,0.667,11.650
44871,1.765,0.549,11.690
44881,2.001,0.275,11.690
44891,1.922,0.314,11.611
44901,1.765,0.235,11.690
44911,1.530,-0.039,11.611
44921,1.294,0.078,11.572
44931,1.412,0.000,11.611
44941,1.138,0.549,11.650
44951,1.059,0.118,11.650
44961,0.785,0.510,11.572
44971,0.392,-0.706,11.454
44981,-0.157,-1.138,11.297
44991,-0.471,-0.549,11.219
45001,-0.235,-0.235,11.258
45011,0.275,-0.235,11.415
45021,0.745,0.000,11.533
45031,0.785,0.628,11.611
45041,0.902,-0.314,11.572
45051,0.706,0.118,11.572
45061,0.863,0.078,11.690
45071,1.138,0.118,11.729
45081,1.373,0.628,11.729
45091,1.726,0.549,11.729
45101,1.922,0.235,11.611
45111,1.883,0.196,11.611
45121,1.687,0.235,11.572
45131,1.530,-0.078,11.572
45141,1.334,0.157,11.572
45151,1.373,-0.157,11.611
45161,1.098,0.588,11.690
45171,1.020,0.118,11.650
45181,0.667,0.353,11.650
45191,0.235,-0.628,11.415
45201,0.235,-1.294,11.336
45211,-0.157,-0.667,11.297
45221,-0.392,-0.667,11.336
45231,-0.196,-0.157,11.336
45241,0.275,-0.157,11.336
45251,0.824,0.000,11.415
45261,0.863,0.588,11.533
45271,0.902,0.000,11.493
45281,0.824,0.157,11.493
45291,0.824,0.392,11.611
45301,1.216,0.196,11.650
45311,1.451,0.628,11.729
45321,1.765,0.706,11.690
45331,1.922,0.353,11.611
45341,1.883,0.157,11.650
45351,1.687,0.275,11.572
45361,1.451,0.039,11.533
45371,1.334,0.235,11.533
45381,1.412,-0.039,11.533
45391,1.138,0.510,11.611
45401,0.981,0.314,11.611
45411,0.667,0.078,11.493
45421,0.078,-0.471,11.454
45431,-0.196,-1.294,11.297
45441,-0.353,-0.941,11.258
45451,-0.157,-0.157,11.454
45461,0.353,0.039,11.376
45471,0.902,0.196,11.493
45481,0.981,0.353,11.454
45491,1.020,0.196,11.415
45501,1.020,0.039,11.415
45511,1.020,0.628,11.493
45521,1.334,0.392,11.572
45531,1.608,0.510,11.611
45541,1.804,0.628,11.650
45551,1.883,0.431,11.611
45561,1.883,0.235,11.611
45571,1.844,0.196,11.533
45581,1.648,0.196,11.533
45591,1.373,0.157,11.572
45601,1.334,0.353,11.572
45611,1.491,0.078,11.572
45621,1.294,0.510,11.611
45631,1.098,0.588,11.572
45641,0.745,-0.196,11.454
45651,0.039,-0.510,11.376
45661,-0.353,-1.059,11.336
45671,-0.314,-1.020,11.336
45681,0.039,-0.353,11.454
45691,0.392,0.078,11.533
45701,0.981,0.353,11.493
45711,1.138,0.118,11.533
45721,1.059,0.353,11.454
45731,1.177,0.039,11.415
45741,1.177,0.706,11.454
45751,1.412,0.667,11.493
45761,1.687,0.549,11.611
45771,1.765,0.549,11.650
45781,1.844,0.471,11.650
45791,1.765,0.235,11.650
45801,1.648,0.078,11.611
45811,1.412,0.039,11.533
45821,1.451,0.275,11.572
45831,1.491,0.196,11.572
45841,1.373,0.314,11.493
45851,1.098,0.667,11.533
45861,0.706,-0.471,11.415
45871,0.000,-0.628,11.336
45881,-0.431,-0.745,11.376
45891,-0.275,-0.824,11.415
45901,0.078,-0.431,11.376
45911,0.510,0.078,11.533
45921,0.902,0.510,11.572
45931,0.902,-0.235,11.572
45941,1.098,0.314,11.533
45951,1.020,0.314,11.493
45961,1.216,0.000,11.533
45971,1.216,0.588,11.533
45981,1.491,0.824,11.611
45991,1.765,0.549,11.611
46001,1.844,0.431,11.611
46011,1.883,0.471,11.690
46021,1.726,0.235,11.611
46031,1.608,0.000,11.611
46041,1.412,0.000,11.572
46051,1.451,0.078,11.611
46061,1.334,0.431,11.611
46071,1.334,0.157,11.611
46081,0.981,0.667,11.572
46091,0.588,-0.628,11.336
46101,-0.078,-0.902,11.258
46111,-0.510,-0.549,11.258
46121,-0.235,-0.588,11.376
46131,0.235,-0.431,11.493
46141,0.706,-0.039,11.533
46151,0.902,0.588,11.650
46161,1.098,-0.392,11.611
46171,0.863,0.235,11.650
46181,1.098,-0.118,11.611
46191,1.216,0.353,11.650
46201,1.412,0.706,11.650
46211,1.804,0.549,11.729
46221,1.961,0.353,11.611
46231,1.883,0.314,11.650
46241,1.687,0.235,11.572
46251,1.530,-0.039,11.572
46261,1.334,0.118,11.572
46271,1.334,0.000,11.611
46281,1.138,0.588,11.650
46291,1.138,0.078,11.650
46301,1.098,0.549,11.572
46311,0.824,0.549,11.415
46321,0.392,-0.706,11.258
46331,-0.118,-1.138,11.258
46341,-0.471,-0.510,11.258
46351,-0.196,-0.196,11.336
46361,0.275,-0.275,11.376
46371,0.785,-0.039,11.454
46381,0.863,0.628,11.611
46391,0.941,-0.275,11.572
46401,0.745,0.118,11.611
46411,0.863,0.039,11.729
46421,1.138,0.157,11.768
46431,1.451,0.628,11.690
46441,1.765,0.510,11.729
46451,1.922,0.275,11.611
46461,1.922,0.196,11.611
46471,1.687,0.196,11.650
46481,1.530,-0.039,11.572
46491,1.334,0.157,11.611
46501,1.334,-0.118,11.611
46511,1.138,0.549,11.690
46521,1.020,0.078,11.650
46531,0.706,0.392,11.611
46541,0.196,-0.588,11.454
46551,-0.118,-1.334,11.297
46561,-0.353,-0.706,11.336
46571,-0.196,-0.196,11.415
46581,0.314,-0.196,11.336
46591,0.863,0.000,11.415
46601,0.824,0.628,11.493
46611,0.863,0.000,11.493
46621,0.706,0.157,11.572
46631,0.785,0.353,11.572
46641,1.177,0.196,11.611
46651,1.491,0.549,11.650
46661,1.491,0.628,11.690
46671,1.804,0.353,11.650
46681,1.922,0.353,11.650
46691,1.844,0.235,11.611
46701,1.687,0.157,11.611
46711,1.491,-0.039,11.611
46721,1.294,0.275,11.533
46731,1.412,-0.039,11.611
46741,1.138,0.510,11.611
46751,1.059,0.275,11.572
46761,0.628,0.118,11.572
46771,0.078,-0.471,11.415
46781,-0.196,-1.334,11.376
46791,-0.314,-0.863,11.336
46801,-0.118,-0.157,11.376
46811,0.392,0.078,11.415
46821,0.941,0.157,11.415
46831,0.941,0.392,11.454
46841,0.902,0.235,11.454
46851,1.020,0.000,11.297
46861,1.020,0.549,11.533
46871,1.294,0.431,11.572
46881,1.569,0.588,11.690
46891,1.765,0.628,11.611
46901,1.844,0.431,11.650
46911,1.765,0.235,11.572
46921,1.569,0.196,11.572
46931,1.373,0.078,11.533
46941,1.334,0.392,11.572
46951,1.412,0.039,11.493
46961,1.255,0.431,11.533
46971,1.098,0.510,11.533
46981,0.667,-0.196,11.493
46991,0.039,-0.471,11.376
47001,-0.314,-1.098,11.297
47011,-0.353,-1.020,11.376
47021,-0.353,-0.353,11.493
47031,0.000,0.078,11.572
47041,0.431,0.078,11.533
47051,0.981,0.353,11.572
47061,1.138,0.039,11.572
47071,1.059,0.353,11.533
47081,1.177,0.039,11.415
47091,1.216,0.745,11.493
47101,1.451,0.706,11.533
47111,1.765,0.549,11.650
47121,1.804,0.588,11.650
47131,1.844,0.510,11.690
47141,1.804,0.235,11.650
47151,1.648,0.118,11.572
47161,1.412,0.078,11.572
47171,1.412,0.275,11.611
47181,1.451,0.235,11.533
47191,1.412,0.314,11.454
47201,1.138,0.667,11.415
47211,0.706,-0.392,11.297
47221,0.000,-0.628,11.297
47231,-0.431,-0.785,11.336
47241,-0.235,-0.824,11.297
47251,0.078,-0.431,11.493
47261,0.549,0.039,11.493
47271,0.902,0.471,11.572
47281,1.177,-0.196,11.533
47291,1.020,0.353,11.533
47301,1.177,-0.078,11.493
47311,1.255,0.549,11.493
47321,1.451,0.745,11.493
47331,1.804,0.510,11.572
47341,1.844,0.471,11.533
47351,1.844,0.471,11.690
47361,1.765,0.196,11.572
47371,1.608,0.000,11.572
47381,1.608,0.000,11.533
47391,1.373,0.118,11.572
47401,1.334,0.118,11.611
47411,1.373,0.431,11.572
47421,1.334,0.118,11.572
47431,1.059,0.667,11.611
47441,0.588,-0.549,11.376
47451,-0.039,-0.824,11.336
47461,-0.471,-0.588,11.336
47471,-0.157,-0.628,11.415
47481,0.196,-0.392,11.454
47491,0.706,0.039,11.572
47501,0.941,0.628,11.650
47511,1.098,-0.353,11.611
47521,0.941,0.235,11.611
47531,1.098,-0.118,11.572
47541,1.216,0.431,11.611
47551,1.530,0.745,11.650
47561,1.804,0.549,11.650
47571,1.922,0.392,11.650
47581,1.844,0.353,11.690
47591,1.726,0.235,11.611
47601,1.530,0.000,11.611
47611,1.373,0.118,11.572
47621,1.373,0.000,11.533
47631,1.216,0.549,11.650
47641,1.138,0.078,11.611
47651,0.824,0.549,11.533
47661,0.353,-0.706,11.376
47671,-0.196,-1.098,11.140
47681,-0.431,-0.549,11.258
47691,-0.196,-0.314,11.297
47701,0.314,-0.392,11.454
47711,0.824,-0.039,11.493
47721,0.785,0.667,11.572
47731,0.941,-0.235,11.533
47741,0.824,0.078,11.611
47751,0.824,0.000,11.768
47761,0.941,0.235,11.729
47771,1.177,0.235,11.690
47781,1.412,0.628,11.768
47791,1.765,0.549,11.768
47801,1.961,0.275,11.729
47811,1.922,0.275,11.690
47821,1.726,0.275,11.650
47831,1.569,0.000,11.572
47841,1.294,0.157,11.572
47851,1.373,-0.118,11.650
47861,1.098,0.510,11.690
47871,1.020,0.118,11.650
47881,0.745,0.471,11.650
47891,0.235,-0.667,11.454
47901,-0.157,-1.216,11.258
47911,-0.353,-0.667,11.258
47921,-0.157,-0.275,11.336
47931,0.353,-0.235,11.415
47941,0.863,0.039,11.415
47951,0.824,0.628,11.533
47961,0.941,-0.157,11.493
47971,0.745,0.000,11.533
47981,0.785,0.157,11.690
47991,1.138,0.196,11.768
48001,1.412,0.510,11.690
48011,1.726,0.549,11.650
48021,1.961,0.235,11.690
48031,1.844,0.235,11.611
48041,1.648,0.157,11.611
48051,1.451,0.000,11.533
48061,1.294,0.157,11.493
48071,1.334,-0.157,11.572
48081,1.059,0.510,11.611
48091,0.981,0.196,11.650
48101,0.706,0.275,11.572
48111,0.706,-0.706,11.454
48121,0.196,-1.216,11.376
48131,-0.118,-1.216,11.258
48141,-0.314,-0.667,11.415
48151,-0.157,-0.196,11.415
48161,0.353,-0.196,11.415
48171,0.824,0.118,11.415
48181,0.902,0.628,11.533
48191,0.941,0.000,11.376
48201,0.785,0.196,11.493
48211,0.863,0.392,11.533
48221,1.177,0.353,11.611
48231,1.451,0.588,11.650
48241,1.726,0.628,11.650
48251,1.844,0.392,11.611
48261,1.804,0.235,11.572
48271,1.648,0.275,11.493
48281,1.491,0.039,11.572
48291,1.334,0.235,11.533
48301,1.451,-0.039,11.493
48311,1.138,0.628,11.611
48321,1.059,0.314,11.533
48331,0.745,0.275,11.572
48341,0.235,-0.628,11.376
48351,-0.157,-1.294,11.297
48361,-0.353,-0.785,11.297
48371,-0.157,-0.275,11.415
48381,0.314,-0.118,11.415
48391,0.863,0.078,11.493
48401,0.981,0.510,11.493
48411,1.059,0.118,11.415
48421,0.981,0.118,11.415
48431,1.098,0.510,11.454
48441,1.412,0.353,11.493
48451,1.608,0.549,11.611
48461,1.726,0.706,11.572
48471,1.726,0.431,11.572
48481,1.804,0.275,11.572
48491,1.844,0.275,11.572
48501,1.608,0.275,11.493
48511,1.451,0.039,11.493
48521,1.373,0.353,11.572
48531,1.451,0.078,11.533
48541,1.294,0.667,11.572
48551,1.138,0.549,11.611
48561,0.745,0.196,11.493
48571,0.157,-0.471,11.415
48581,-0.196,-1.255,11.336
48591,-0.392,-0.902,11.258
48601,-0.078,-0.275,11.493
48611,0.392,-0.039,11.533
48621,0.941,0.118,11.454
48631,1.059,0.392,11.572
48641,1.059,0.196,11.533
48651,1.098,0.039,11.415
48661,1.177,0.588,11.454
48671,1.491,0.431,11.454
48681,1.687,0.628,11.493
48691,1.765,0.706,11.611
48701,1.804,0.392,11.611
48711,1.765,0.196,11.572
48721,1.687,0.235,11.572
48731,1.412,0.000,11.533
48741,1.334,0.314,11.611
48751,1.491,0.039,11.572
48761,1.334,0.471,11.572
48771,1.177,0.549,11.493
48781,0.824,0.118,11.297
48791,0.078,-0.431,11.376
48801,-0.235,-1.138,11.376
48811,-0.275,-0.941,11.297
48821,-0.039,-0.314,11.415
48831,0.431,0.000,11.493
48841,0.431,0.157,11.533
48851,0.981,0.157,11.572
48861,1.059,0.157,11.572
48871,1.020,0.157,11.572
48881,1.059,-0.078,11.572
48891,1.098,0.628,11.650
48901,1.491,0.510,11.572
48911,1.765,0.549,11.611
48921,1.844,0.628,11.611
48931,1.883,0.471,11.611
48941,1.844,0.196,11.611
48951,1.648,0.078,11.690
48961,1.334,0.039,11.572
48971,1.334,0.235,11.729
48981,1.373,0.078,11.650
48991,1.216,0.235,11.650
49001,1.020,0.588,11.611
49011,0.667,-0.353,11.454
49021,-0.039,-0.510,11.219
49031,-0.392,-0.785,11.258
49041,-0.235,-0.824,11.297
49051,0.078,-0.353,11.415
49061,0.510,0.118,11.493
49071,0.863,0.392,11.611
49081,0.981,-0.157,11.572
49091,0.824,0.196,11.611
49101,0.981,-0.275,11.650
49111,1.059,0.392,11.690
49121,1.373,0.510,11.650
49131,1.726,0.392,11.650
49141,1.922,0.392,11.690
49151,1.883,0.392,11.690
49161,1.804,0.157,11.650
49171,1.608,0.000,11.572
49181,1.334,0.000,11.611
49191,1.294,0.118,11.611
49201,1.294,0.275,11.690
49211,1.177,0.078,11.572
49221,1.020,0.078,11.650
49231,0.824,0.549,11.454
49241,0.431,-0.706,11.336
49251,-0.039,-0.863,11.336
49261,-0.392,-0.510,11.336
49271,-0.196,-0.588,11.336
49281,0.235,-0.431,11.376
49291,0.667,0.118,11.454
49301,0.824,0.785,11.572
49311,0.981,-0.235,11.454
49321,0.706,0.235,11.533
49331,0.863,-0.078,11.611
49341,1.098,0.275,11.690
49351,1.334,0.628,11.729
49361,1.726,0.510,11.729
49371,1.961,0.314,11.690
49381,1.883,0.353,11.611
49391,1.687,0.196,11.572
49401,1.569,0.000,11.572
49411,1.334,0.078,11.533
49421,1.334,-0.078,11.572
49431,1.138,0.510,11.611
49441,1.098,0.039,11.650
49451,0.745,0.549,11.611
49461,0.392,-0.785,11.454
49471,-0.039,-1.216,11.336
49481,-0.392,-0.628,11.219
49491,-0.275,-0.353,11.336
49501,0.196,-0.314,11.415
49511,0.706,0.078,11.454
49521,0.902,0.706,11.493
49531,1.020,-0.157,11.415
49541,0.785,0.275,11.415
49551,0.863,0.157,11.493
49561,1.098,0.353,11.611
49571,1.098,0.745,11.650
49581,1.373,0.628,11.650
49591,1.726,0.628,11.650
49601,1.922,0.353,11.572
49611,1.883,0.275,11.572
49621,1.726,0.235,11.572
49631,1.530,0.039,11.454
49641,1.334,0.235,11.493
49651,1.412,-0.039,11.533
49661,1.216,0.628,11.572
49671,1.138,0.275,11.533
49681,0.785,0.510,11.650
49691,0.275,-0.667,11.415
49701,-0.157,-1.334,11.336
49711,-0.353,-0.745,11.336
49721,-0.196,-0.235,11.376
49731,0.353,-0.275,11.415
49741,0.863,-0.039,11.493
49751,1.020,0.628,11.493
49761,1.098,0.039,11.336
49771,1.020,0.275,11.454
49781,1.098,0.510,11.415
49791,1.334,0.392,11.454
49801,1.569,0.667,11.572
49811,1.726,0.706,11.572
49821,1.922,0.353,11.533
49831,1.883,0.235,11.611
49841,1.648,0.235,11.533
49851,1.451,0.039,11.493
49861,1.334,0.314,11.572
49871,1.530,-0.039,11.533
49881,1.294,0.667,11.493
49891,1.177,0.471,11.533
49901,0.785,0.275,11.376
49911,0.157,-0.431,11.336
49921,-0.196,-1.294,11.297
49931,-0.392,-0.902,11.258
49941,-0.392,-0.235,11.415
49951,-0.118,-0.039,11.415
49961,0.392,-0.039,11.493
49971,0.981,0.039,11.572
49981,1.020,0.314,11.572
49991,1.059,0.196,11.533
50001,1.138,0.078,11.533
50011,1.177,0.628,11.493
50021,1.491,0.510,11.533
50031,1.687,0.628,11.533
50041,1.804,0.706,11.533
50051,1.844,0.471,11.729
50061,1.765,0.196,11.611
50071,1.648,0.118,11.611
50081,1.491,0.000,11.533
50091,1.373,0.275,11.650
50101,1.491,0.039,11.572
50111,1.334,0.471,11.650
50121,1.098,0.588,11.650
50131,0.745,-0.039,11.415
50141,0.039,-0.431,11.336
50151,-0.314,-1.020,11.297
50161,-0.235,-0.941,11.258
50171,0.000,-0.275,11.454
50181,0.471,-0.039,11.533
50191,0.981,0.157,11.533
50201,1.059,0.000,11.611
50211,0.902,0.157,11.572
50221,1.059,-0.157,11.572
50231,1.098,0.510,11.572
50241,1.451,0.471,11.533
50251,1.765,0.471,11.650
50261,1.883,0.549,11.611
50271,1.883,0.471,11.690
50281,1.765,0.118,11.572
50291,1.687,-0.039,11.572
50301,1.687,-0.039,11.572
50311,1.412,0.235,11.611
50321,1.334,0.235,11.611
50331,1.294,0.235,11.690
50341,1.138,0.157,11.690
50351,0.941,0.510,11.650
50361,0.628,-0.510,11.493
50371,-0.118,-0.588,11.297
50381,-0.392,-0.706,11.219
50391,-0.196,-0.706,11.297
50401,0.157,-0.353,11.376
50411,0.628,0.078,11.493
50421,0.863,0.510,11.611
50431,0.941,-0.196,11.572
50441,0.785,0.235,11.572
50451,0.902,-0.275,11.611
50461,1.020,0.314,11.690
50471,1.294,0.549,11.690
50481,1.726,0.431,11.690
50491,1.883,0.392,11.650
50501,1.883,0.392,11.650
50511,1.765,0.157,11.572
50521,1.608,-0.039,11.611
50531,1.412,0.000,11.533
50541,1.294,0.118,11.572
50551,1.177,0.353,11.650
50561,1.138,-0.078,11.572
50571,0.785,0.431,11.650
50581,0.431,-0.706,11.415
50591,-0.157,-0.902,11.415
50601,-0.392,-0.549,11.297
50611,-0.196,-0.588,11.258
50621,0.196,-0.431,11.297
50631,0.588,0.039,11.415
50641,0.863,0.745,11.533
50651,0.981,-0.157,11.493
50661,0.706,0.235,11.533
50671,0.706,-0.157,11.572
50681,0.863,0.314,11.650
50691,1.020,0.314,11.729
50701,1.334,0.628,11.611
50711,1.726,0.549,11.611
50721,1.922,0.431,11.690
50731,1.883,0.353,11.690
50741,1.765,0.235,11.650
50751,1.648,-0.039,11.572
50761,1.412,0.039,11.572
50771,1.412,0.000,11.572
50781,1.177,0.510,11.611
50791,1.098,0.039,11.572
50801,0.824,0.510,11.572
50811,0.431,-0.745,11.533
